campaign,trial_id,policy,final_error_km,mean_error_km,rms_error_km,p95_error_km,max_error_km,blackout_mean_km,non_blackout_mean_km,n_pulsars,toa_sigma_us,position_offset_km,sweep_label,timing_mean_m,timing_final_m,timing_p95_m,steady_state_mean_km,steady_state_rms_km
main_elfo,12,gnss_only,4.839359498164244,8.290456657658108,16.33147948383288,41.00473521533835,60.62344661323571,0.44434158867891815,22.32505685146595,5,1.0,35.88107405076694,,14651.713131902257,459.92104076009673,48507.242423911266,0.7257610442036252,0.9995941850966932
main_elfo,12,hybrid,1.0895666765920284,0.4554231313651123,1.377112239879638,1.0380926703832563,35.881074053190524,0.4553268292955488,0.45559538999658494,5,1.0,35.88107405076694,,232.85145015681104,587.0991777962377,805.8108079909454,0.7287487407869326,0.8689597879160675
main_elfo,13,xnav_only,3.678144745368581,0.6877270192672407,3.3381957095300785,1.834710477043959,91.35389615577913,0.46855310020999047,1.079770508285139,5,1.0,91.35389615674927,,nan,nan,nan,0.7835656373086969,0.977446606421857
main_elfo,13,gnss_only,5.06713918051061,8.210163632130644,17.224291988566627,45.421679958956204,91.35389615095158,0.447471427144395,22.095542646683516,5,1.0,91.35389615674927,,14362.59297420183,628.1087023077196,49903.70747783418,0.7555095508549011,1.0049150139084075
main_elfo,13,hybrid,1.1481928223631273,0.5303768456409087,3.2891897817354803,1.0942604924966475,91.35389616162199,0.45940313108378766,0.6573298280177313,5,1.0,91.35389615674927,,225.32221658954674,602.2200889669361,847.5568663150044,0.7587306380033108,0.8892003128753524
main_elfo,14,xnav_only,3.705056861697552,0.6453870065960859,2.320210127910254,1.8139564733155142,61.52375566510691,0.45584163992938204,0.9844329441548378,5,1.0,61.52375566545009,,nan,nan,nan,0.7562904235944109,0.9561166860165327
main_elfo,14,gnss_only,4.808295479663953,8.126763012504743,16.18247324726907,44.04652897571404,61.52375567038339,0.46104351845248015,21.838683797640478,5,1.0,61.52375566545009,,14275.02010113384,463.30981319956015,46918.907105331484,0.7684206679230858,1.03837252892372
main_elfo,14,hybrid,1.2329641955731472,0.48577310033599086,2.2474899457214716,1.0388873814332042,61.52375566342644,0.44730383633608156,0.5545843190400539,5,1.0,61.52375566545009,,222.22497580921143,639.9053625139693,819.373066870428,0.7492624933298674,0.8963201624826883
main_elfo,15,xnav_only,3.7395576842561944,0.6496719586001716,2.2169627586626497,1.8694510892006386,58.31862878762921,0.4578813626405768,0.9927340105278974,5,1.0,58.318628787506974,,nan,nan,nan,0.7745704299986098,0.9888493586441395
main_elfo,15,gnss_only,4.877124041873081,7.780401822275852,15.84357463889904,44.627080131303536,64.06989257833938,0.4510899830965087,20.890579337427635,5,1.0,58.318628787506974,,13663.73856653605,459.7684921854898,48816.27212531839,0.7740248189687378,1.0267618733114303
